"run_id","classifier","cone_projection","xzero_prediction","source_class","source_class_name","target_class","target_class_name","target_class_conf_std","target_class_conf_mean","original_class_conf_std","original_class_conf_mean","fid","target_class_validity","original_class_validity","lp_norm_1","lp_norm_1_5","lp_norm_2","lpips","oracle_MNR-RN50","oracle_tcv_MNR-RN50","oracle_AlexNet (pretrained)","oracle_tcv_AlexNet (pretrained)","oracle_AlexNet (random init)","oracle_tcv_AlexNet (random init)","oracle_UnetEncoder","oracle_tcv_UnetEncoder","oracle_ConvNeXt-L","oracle_tcv_ConvNeXt-L","oracle_SIMCLR","oracle_tcv_SIMCLR","oracle_SwinTFL","oracle_tcv_SwinTFL"
"run_cheetah(293)_to_Labrador-retriever(208)","AlexNetClassifier","false","false","293","cheetah","208","Labrador retriever","0.21988096833229065","0.12495111674070358","0.32682082056999207","0.30857300758361816","0.6047711968421936","0.2199999988079071","0.41999998688697815","1365424.75","7992.5908203125","657.3036499023438","0.22338718175888062","0.3999999761581421","0","1","0.2199999988079071","0","0","0.4399999976158142","0","0.4599999785423279","0","0","0","0.4399999976158142","0"
"run_cheetah(293)_to_guacamole(924)","AlexNetClassifier","false","false","293","cheetah","924","guacamole","0.20921875536441803","0.06136636808514595","0.2155199646949768","0.15763765573501587","0.7417737245559692","0.07999999821186066","0.35999998450279236","1360701.875","7972.11328125","656.0396118164062","0.22745531797409058","0.35999998450279236","0","1","0.07999999821186066","0","0","0.3799999952316284","0","0.3799999952316284","0","0","0","0.3799999952316284","0"
"run_cheetah(293)_to_carbonara(959)","AlexNetClassifier","false","false","293","cheetah","959","carbonara","0.09582941979169846","0.02843659743666649","0.20702879130840302","0.16823196411132812","0.7666521668434143","0.05999999865889549","0.41999998688697815","1357814.5","7955.4755859375","654.7333984375","0.2223820835351944","0.41999998688697815","0","1","0.05999999865889549","0","0","0.4399999976158142","0","0.4399999976158142","0","0","0","0.41999998688697815","0"
"run_cheetah(293)_to_alp(970)","AlexNetClassifier","false","false","293","cheetah","970","alp","0.15421780943870544","0.058856673538684845","0.23997749388217926","0.22162090241909027","0.596531331539154","0.09999999403953552","0.35999998450279236","1369632.875","8023.3779296875","660.1668701171875","0.22620202600955963","0.3400000035762787","0","1","0.09999999403953552","0","0","0.3799999952316284","0","0.3999999761581421","0","0","0","0.3799999952316284","0"
"run_cheetah(293)_to_cliff(972)","AlexNetClassifier","false","false","293","cheetah","972","cliff","0.24376676976680756","0.1382634937763214","0.2682577967643738","0.22879339754581451","0.44526028633117676","0.2199999988079071","0.41999998688697815","1376961.875","8063.2978515625","663.2045288085938","0.2297690063714981","0.3799999952316284","0","1","0.2199999988079071","0","0","0.4399999976158142","0","0.4399999976158142","0","0","0","0.4399999976158142","0"
"run_cheetah(293)_to_volcano(980)","AlexNetClassifier","false","false","293","cheetah","980","volcano","0.2925702929496765","0.17426343262195587","0.2539065182209015","0.21737229824066162","0.5777902007102966","0.29999998211860657","0.41999998688697815","1375651.25","8056.96826171875","662.7756958007812","0.23137880861759186","0.3799999952316284","0","1","0.29999998211860657","0","0","0.4399999976158142","0","0.4399999976158142","0","0","0","0.41999998688697815","0"
"run_cheetah(293)_to_pizza(963)","AlexNetClassifier","false","false","293","cheetah","963","pizza","0.04070764407515526","0.012634973973035812","0.24193936586380005","0.20824533700942993","0.553187906742096","0.05999999865889549","0.4599999785423279","1361843.75","7973.5634765625","655.8889770507812","0.22598294913768768","0.4599999785423279","0","1","0.05999999865889549","0","0","0.47999998927116394","0","0.47999998927116394","0","0","0","0.4599999785423279","0"
"run_cheetah(293)_to_burrito(965)","AlexNetClassifier","false","false","293","cheetah","965","burrito","0.14781621098518372","0.04208742082118988","0.22200509905815125","0.16682963073253632","0.6961176991462708","0.09999999403953552","0.3199999928474426","1361977.875","7978.47900390625","656.5546264648438","0.22558511793613434","0.3199999928474426","0","1","0.09999999403953552","0","0","0.3400000035762787","0","0.3400000035762787","0","0","0","0.3199999928474426","0"
"run_Chesapeake-Bay-retriever(209)_to_leopard(288)","AlexNetClassifier","false","false","209","Chesapeake Bay retriever","288","leopard","0.1981791853904724","0.09476357698440552","0.1598452627658844","0.08637198060750961","1.3270610570907593","0.1599999964237213","0.19999998807907104","967898.5625","5837.1123046875","494.2852783203125","0.22944995760917664","0.14000000059604645","0","1","0.1599999964237213","0","0","0.17999999225139618","0","0.19999998807907104","0","0","0","0.17999999225139618","0"
"run_Chesapeake-Bay-retriever(209)_to_tiger(292)","AlexNetClassifier","false","false","209","Chesapeake Bay retriever","292","tiger","0.282569944858551","0.19706788659095764","0.1266082525253296","0.07340624928474426","1.071549415588379","0.35999998450279236","0.17999999225139618","974807.5","5874.0634765625","497.0231018066406","0.21925358474254608","0.05999999865889549","0","1","0.35999998450279236","0","0","0.14000000059604645","0","0.17999999225139618","0","0","0","0.14000000059604645","0"
"run_Chesapeake-Bay-retriever(209)_to_golden-retriever(207)","AlexNetClassifier","false","false","209","Chesapeake Bay retriever","207","golden retriever","0.3588182330131531","0.4443281292915344","0.17015574872493744","0.10163845866918564","0.8667318820953369","0.6800000071525574","0.17999999225139618","984265.6875","5923.6875","500.54833984375","0.21084889769554138","0.11999999731779099","0.019999999552965164","1","0.6800000071525574","0","0","0.17999999225139618","0.03999999910593033","0.2199999988079071","0.07999999821186066","0","0","0.2800000011920929","0.14000000059604645"
"run_Chesapeake-Bay-retriever(209)_to_Labrador-retriever(208)","AlexNetClassifier","false","false","209","Chesapeake Bay retriever","208","Labrador retriever","0.3156539797782898","0.298515647649765","0.23542343080043793","0.22409045696258545","1.3266372680664062","0.3999999761581421","0.3999999761581421","970072.75","5855.5302734375","496.19329833984375","0.2070658802986145","0.1599999964237213","0","1","0.3999999761581421","0","0","0.2800000011920929","0.07999999821186066","0.3199999928474426","0.09999999403953552","0","0","0.29999998211860657","0.09999999403953552"
"run_Chesapeake-Bay-retriever(209)_to_guacamole(924)","AlexNetClassifier","false","false","209","Chesapeake Bay retriever","924","guacamole","0.13697116076946259","0.039109598845243454","0.2158510386943817","0.1272205412387848","1.525236964225769","0.05999999865889549","0.2199999988079071","965681.0625","5830.658203125","494.1185302734375","0.2274499386548996","0.17999999225139618","0","1","0.05999999865889549","0","0","0.17999999225139618","0","0.23999999463558197","0","0","0","0.19999998807907104","0"
"run_Chesapeake-Bay-retriever(209)_to_carbonara(959)","AlexNetClassifier","false","false","209","Chesapeake Bay retriever","959","carbonara","0.025629336014389992","0.011293193325400352","0.19114208221435547","0.11667221784591675","1.9063938856124878","0.019999999552965164","0.2800000011920929","957659.375","5784.28173828125","490.4833679199219","0.22660908102989197","0.19999998807907104","0","1","0.019999999552965164","0","0","0.19999998807907104","0","0.25999999046325684","0","0","0","0.23999999463558197","0"
